data,localidade,temp_min,temp_max,chuva_mm,evaporacao,horas_sol,vento_rajada_direcao,vento_rajada_velocidade,vento_direcao_9h,vento_direcao_15h,vento_veloc_9h,vento_veloc_15h,umidade_9h,umidade_15h,pressao_9h,pressao_15h,nuvem_9h,nuvem_15h,temp_9h,temp_15h,choveu_hoje,chove_amanha,ano,mes,dia,cluster_temp_min,cluster_temp_max,cluster_temp_9h,cluster_temp_15h,cluster_umidade_9h,cluster_umidade_15h,cluster_chuva_mm,cluster_rajada_vento,cluster_hora_sol,cluster_pressao_at_9h,cluster_pressao_at_15h,cluster_nuvem_9h
2011-06-05,Brisbane,11.1,22.8,0.0,2.8,2.1,WSW,13.0,SW,W,4.0,6.0,80.0,49.0,1018.9,1014.7,7.0,6.0,14.5,21.9,No,No,2011,6,5,ameno,quente,ameno,quente,tropical,ameno,seco,leve,poucas horas de sol,normal,normal,parcialmente nublado
2011-06-06,Brisbane,10.6,25.8,0.0,4.0,10.1,W,20.0,SW,WNW,2.0,6.0,69.0,39.0,1017.4,1014.5,1.0,2.0,17.9,25.1,No,No,2011,6,6,ameno,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-06-09,Brisbane,12.2,12.6,0.0,2.8,0.0,W,22.0,W,W,7.0,7.0,42.0,45.0,1017.4,1014.9,7.0,7.0,12.4,12.0,No,No,2011,6,9,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,poucas horas de sol,normal,normal,parcialmente nublado
2011-06-10,Brisbane,6.8,20.4,0.0,3.4,9.2,W,28.0,WSW,W,7.0,6.0,51.0,33.0,1017.8,1015.9,1.0,2.0,12.4,19.6,No,No,2011,6,10,frio,quente,ameno,ameno,ameno,seca,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2011-06-11,Brisbane,9.5,15.5,0.0,2.4,0.0,WSW,17.0,WSW,WSW,4.0,4.0,68.0,65.0,1020.6,1017.8,8.0,8.0,12.1,15.3,No,Yes,2011,6,11,frio,ameno,ameno,ameno,ameno,ameno,seco,leve,poucas horas de sol,alta,normal,nublado
2011-06-12,Brisbane,12.1,18.8,3.8,0.4,1.7,SW,26.0,SW,WSW,4.0,11.0,93.0,79.0,1016.9,1014.0,8.0,7.0,14.1,17.0,Yes,No,2011,6,12,ameno,ameno,ameno,ameno,tropical,tropical,moderada,moderado,poucas horas de sol,normal,normal,parcialmente nublado
2011-06-13,Brisbane,12.5,22.5,0.2,3.2,9.5,WSW,28.0,WSW,SSW,9.0,6.0,70.0,54.0,1014.2,1010.3,3.0,2.0,16.5,21.9,No,No,2011,6,13,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-06-14,Brisbane,9.6,20.1,0.0,3.6,9.8,W,33.0,W,WNW,13.0,15.0,66.0,54.0,1012.1,1009.8,1.0,4.0,16.1,19.1,No,No,2011,6,14,frio,quente,ameno,ameno,ameno,ameno,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-06-16,Brisbane,7.7,22.0,0.0,2.2,9.5,WSW,30.0,W,WSW,11.0,9.0,65.0,48.0,1015.6,1012.5,1.0,2.0,15.0,20.7,No,No,2011,6,16,frio,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-06-17,Brisbane,8.0,21.7,0.0,3.4,10.2,W,43.0,WSW,W,4.0,11.0,60.0,43.0,1014.1,1009.3,1.0,2.0,17.4,21.1,No,No,2011,6,17,frio,quente,ameno,quente,ameno,ameno,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2011-06-18,Brisbane,8.5,20.3,0.0,5.8,9.7,W,35.0,WSW,W,9.0,17.0,45.0,33.0,1013.6,1010.5,1.0,1.0,15.1,19.7,No,No,2011,6,18,frio,quente,ameno,ameno,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-06-19,Brisbane,7.7,20.1,0.0,5.0,9.1,WSW,19.0,WSW,WSW,7.0,4.0,58.0,41.0,1017.5,1015.2,0.0,0.0,13.5,19.5,No,No,2011,6,19,frio,quente,ameno,ameno,ameno,ameno,seco,leve,médias horas de sol,normal,normal,céu limpo
2011-06-22,Brisbane,8.2,18.5,0.0,3.6,9.9,WSW,37.0,W,W,11.0,13.0,58.0,30.0,1015.9,1013.8,1.0,0.0,14.8,18.0,No,No,2011,6,22,frio,ameno,ameno,ameno,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,céu limpo
2011-06-23,Brisbane,6.0,20.5,0.0,6.4,9.9,WSW,17.0,SW,WNW,6.0,6.0,57.0,33.0,1020.4,1018.1,0.0,0.0,12.7,20.1,No,No,2011,6,23,frio,quente,ameno,quente,ameno,seca,seco,leve,muitas horas de sol,alta,normal,céu limpo
2011-06-24,Brisbane,7.7,23.1,0.0,3.0,9.6,SW,17.0,SW,SSE,4.0,4.0,63.0,45.0,1025.5,1023.0,1.0,2.0,13.6,23.0,No,No,2011,6,24,frio,quente,ameno,quente,ameno,ameno,seco,leve,muitas horas de sol,alta,alta,parcialmente nublado
2011-06-25,Brisbane,12.3,22.5,0.2,2.8,9.4,E,30.0,SSW,ESE,6.0,13.0,69.0,48.0,1028.5,1025.9,1.0,1.0,17.0,20.9,No,No,2011,6,25,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-06-26,Brisbane,13.0,22.7,0.0,3.6,9.1,NE,24.0,WSW,ESE,6.0,7.0,69.0,56.0,1028.4,1024.9,2.0,1.0,16.8,20.5,No,No,2011,6,26,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-06-27,Brisbane,12.5,22.6,0.0,2.8,0.1,WSW,13.0,WSW,NE,2.0,4.0,77.0,47.0,1027.3,1024.3,7.0,6.0,15.0,21.3,No,No,2011,6,27,ameno,quente,ameno,quente,tropical,ameno,seco,leve,poucas horas de sol,alta,alta,parcialmente nublado
2011-06-28,Brisbane,12.0,22.4,0.0,2.2,8.8,E,30.0,SSW,SE,6.0,11.0,62.0,58.0,1029.3,1026.8,1.0,3.0,16.6,20.3,No,No,2011,6,28,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-06-29,Brisbane,13.8,19.3,0.0,3.6,4.1,ESE,37.0,SSE,SE,9.0,13.0,74.0,67.0,1030.6,1028.8,7.0,7.0,16.4,18.9,No,Yes,2011,6,29,ameno,ameno,ameno,ameno,tropical,ameno,seco,moderado,poucas horas de sol,alta,alta,parcialmente nublado
2011-06-30,Brisbane,12.3,20.8,6.4,1.8,4.9,SSE,37.0,SW,SSE,4.0,13.0,82.0,53.0,1031.1,1027.6,5.0,4.0,15.3,19.5,Yes,No,2011,6,30,ameno,quente,ameno,ameno,tropical,ameno,moderada,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-07-01,Brisbane,11.4,21.6,0.2,3.0,8.8,SE,22.0,SW,SSE,7.0,7.0,70.0,48.0,1026.5,1022.7,2.0,6.0,15.9,21.0,No,No,2011,7,1,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-07-02,Brisbane,11.3,22.1,0.0,2.8,8.7,SE,24.0,WSW,SW,7.0,2.0,71.0,47.0,1024.6,1021.0,6.0,2.0,15.8,21.1,No,No,2011,7,2,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-07-03,Brisbane,12.3,20.9,0.0,3.0,1.2,WSW,15.0,SW,NE,4.0,6.0,72.0,63.0,1023.4,1021.0,7.0,7.0,15.9,19.2,No,No,2011,7,3,ameno,quente,ameno,ameno,tropical,ameno,seco,leve,poucas horas de sol,alta,alta,parcialmente nublado
2011-07-04,Brisbane,10.6,23.5,0.0,2.8,9.5,W,19.0,SW,WNW,4.0,7.0,79.0,39.0,1022.5,1017.2,0.0,1.0,14.8,23.0,No,No,2011,7,4,ameno,quente,ameno,quente,tropical,seca,seco,leve,muitas horas de sol,alta,normal,parcialmente nublado
2011-07-05,Brisbane,11.1,22.3,0.0,2.6,10.2,W,43.0,W,W,9.0,17.0,55.0,27.0,1017.3,1013.0,1.0,0.0,19.5,21.6,No,No,2011,7,5,ameno,quente,ameno,quente,ameno,seca,seco,forte,muitas horas de sol,normal,normal,céu limpo
2011-07-06,Brisbane,7.2,21.4,0.0,8.2,9.9,WSW,31.0,WSW,W,11.0,13.0,35.0,26.0,1016.2,1012.8,0.0,0.0,16.3,20.9,No,No,2011,7,6,frio,quente,ameno,quente,seca,seca,seco,moderado,muitas horas de sol,normal,normal,céu limpo
2011-07-07,Brisbane,7.4,20.9,0.0,6.2,9.9,W,39.0,WSW,W,4.0,13.0,36.0,32.0,1017.9,1015.9,0.0,1.0,17.2,20.6,No,No,2011,7,7,frio,quente,ameno,quente,seca,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-07-08,Brisbane,6.5,20.8,0.0,5.0,9.7,WNW,22.0,SW,SW,4.0,4.0,53.0,32.0,1024.4,1020.8,1.0,1.0,14.0,20.3,No,No,2011,7,8,frio,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-07-09,Brisbane,9.0,20.0,0.0,4.0,10.1,W,33.0,W,W,13.0,15.0,41.0,28.0,1020.8,1016.9,0.0,0.0,13.7,19.7,No,No,2011,7,9,frio,ameno,ameno,ameno,ameno,seca,seco,moderado,muitas horas de sol,alta,normal,céu limpo
2011-07-10,Brisbane,6.8,19.2,0.0,6.0,10.0,WSW,33.0,SW,WNW,6.0,11.0,47.0,29.0,1019.2,1015.1,0.0,0.0,12.1,19.0,No,No,2011,7,10,frio,ameno,ameno,ameno,ameno,seca,seco,moderado,muitas horas de sol,alta,normal,céu limpo
2011-07-11,Brisbane,10.0,21.9,0.0,7.2,9.9,W,35.0,W,WNW,9.0,9.0,42.0,29.0,1018.9,1017.8,5.0,2.0,14.7,20.7,No,No,2011,7,11,frio,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-07-12,Brisbane,6.7,21.6,0.0,5.0,9.9,NNE,15.0,SW,SW,4.0,2.0,62.0,36.0,1024.9,1021.2,1.0,0.0,11.6,21.3,No,No,2011,7,12,frio,quente,ameno,quente,ameno,seca,seco,leve,muitas horas de sol,alta,alta,céu limpo
2011-07-13,Brisbane,5.6,23.5,0.0,2.4,9.6,W,20.0,SW,WSW,2.0,4.0,63.0,21.0,1022.2,1018.5,7.0,3.0,11.7,23.0,No,No,2011,7,13,frio,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,alta,normal,parcialmente nublado
2011-07-16,Brisbane,12.0,16.4,10.8,2.6,0.6,SSE,22.0,SSW,S,4.0,4.0,91.0,77.0,1028.1,1024.1,8.0,7.0,13.1,15.9,Yes,No,2011,7,16,ameno,ameno,ameno,ameno,tropical,tropical,forte,moderado,poucas horas de sol,alta,alta,parcialmente nublado
2011-07-17,Brisbane,12.2,21.8,1.0,1.2,7.8,SSE,17.0,SW,SSE,6.0,2.0,74.0,58.0,1022.8,1019.0,1.0,3.0,15.6,20.6,No,No,2011,7,17,ameno,quente,ameno,quente,tropical,ameno,seco,leve,médias horas de sol,alta,normal,parcialmente nublado
2011-07-18,Brisbane,10.1,23.4,0.2,2.6,9.9,SW,19.0,SW,WSW,6.0,6.0,80.0,40.0,1019.4,1015.2,1.0,3.0,14.8,23.2,No,No,2011,7,18,ameno,quente,ameno,quente,tropical,seca,seco,leve,muitas horas de sol,alta,normal,parcialmente nublado
2011-07-19,Brisbane,8.3,19.6,0.0,3.2,10.2,WSW,37.0,W,W,7.0,17.0,60.0,30.0,1016.7,1012.4,1.0,0.0,15.6,18.9,No,No,2011,7,19,frio,ameno,ameno,ameno,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,céu limpo
2011-07-20,Brisbane,10.0,18.0,0.0,6.0,10.0,W,43.0,W,W,13.0,20.0,56.0,49.0,1012.0,1009.3,1.0,1.0,13.5,17.2,No,No,2011,7,20,frio,ameno,ameno,ameno,ameno,ameno,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2011-07-21,Brisbane,10.8,23.2,0.0,6.2,10.0,W,30.0,WSW,WNW,7.0,15.0,51.0,34.0,1012.0,1008.2,0.0,1.0,17.6,22.8,No,No,2011,7,21,ameno,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,baixa,parcialmente nublado
2011-07-22,Brisbane,12.3,23.6,0.0,6.2,10.0,SSW,30.0,WSW,SSW,9.0,9.0,51.0,40.0,1012.1,1009.4,1.0,1.0,17.2,22.6,No,No,2011,7,22,ameno,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-07-23,Brisbane,11.4,22.1,0.0,4.0,9.8,SSW,24.0,WSW,SW,7.0,7.0,54.0,35.0,1014.8,1013.4,1.0,3.0,16.5,20.8,No,No,2011,7,23,ameno,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-07-24,Brisbane,8.4,21.3,0.0,4.8,9.8,WSW,17.0,SW,WNW,4.0,7.0,56.0,34.0,1019.3,1016.5,0.0,2.0,14.7,20.1,No,No,2011,7,24,frio,quente,ameno,quente,ameno,seca,seco,leve,muitas horas de sol,alta,normal,parcialmente nublado
2011-07-25,Brisbane,7.7,22.2,0.0,2.4,10.1,WSW,19.0,SW,WSW,4.0,4.0,67.0,30.0,1021.4,1018.2,0.0,1.0,12.4,22.0,No,No,2011,7,25,frio,quente,ameno,quente,ameno,seca,seco,leve,muitas horas de sol,alta,normal,parcialmente nublado
2011-07-26,Brisbane,7.5,24.1,0.2,3.6,7.6,W,22.0,SW,WNW,4.0,6.0,62.0,28.0,1024.1,1019.9,3.0,6.0,13.0,22.2,No,No,2011,7,26,frio,quente,ameno,quente,ameno,seca,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-07-27,Brisbane,8.8,22.9,0.0,3.2,9.7,WSW,22.0,SW,W,2.0,6.0,56.0,30.0,1025.4,1022.5,1.0,2.0,15.5,22.4,No,No,2011,7,27,frio,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-07-28,Brisbane,7.2,21.5,0.0,4.0,9.7,SSE,20.0,SSW,SE,6.0,7.0,59.0,42.0,1027.9,1024.1,1.0,2.0,13.8,21.4,No,No,2011,7,28,frio,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-07-29,Brisbane,10.8,21.8,0.0,4.0,8.2,E,26.0,SW,ESE,7.0,9.0,63.0,49.0,1026.5,1023.2,3.0,4.0,15.5,20.4,No,No,2011,7,29,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-07-30,Brisbane,10.1,21.4,0.0,3.2,8.5,ENE,30.0,SW,ESE,4.0,11.0,67.0,52.0,1024.7,1021.5,2.0,5.0,15.2,19.1,No,No,2011,7,30,ameno,quente,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-07-31,Brisbane,9.0,22.4,0.0,4.0,8.7,ESE,20.0,SW,E,6.0,7.0,69.0,49.0,1023.8,1020.1,1.0,3.0,14.7,19.2,No,No,2011,7,31,frio,quente,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-08-01,Brisbane,8.8,23.0,0.0,3.4,10.0,E,19.0,SSW,ENE,4.0,7.0,72.0,40.0,1024.5,1021.0,1.0,1.0,14.6,21.6,No,No,2011,8,1,frio,quente,ameno,quente,tropical,seca,seco,leve,muitas horas de sol,alta,alta,parcialmente nublado
2011-08-02,Brisbane,9.8,23.2,0.0,3.4,9.8,E,17.0,SW,ENE,4.0,7.0,74.0,50.0,1025.3,1022.2,1.0,1.0,14.8,21.7,No,No,2011,8,2,frio,quente,ameno,quente,tropical,ameno,seco,leve,muitas horas de sol,alta,alta,parcialmente nublado
2011-08-03,Brisbane,9.7,22.9,0.0,3.2,10.0,E,24.0,SW,ESE,4.0,9.0,73.0,43.0,1026.4,1024.0,1.0,2.0,15.5,21.7,No,No,2011,8,3,frio,quente,ameno,quente,tropical,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-08-04,Brisbane,9.1,21.9,0.0,4.0,9.9,E,22.0,SW,E,4.0,11.0,72.0,50.0,1029.1,1026.9,1.0,2.0,15.4,19.9,No,No,2011,8,4,frio,quente,ameno,ameno,tropical,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-08-05,Brisbane,10.3,21.7,0.0,3.6,4.8,E,30.0,WSW,ENE,6.0,9.0,67.0,53.0,1028.9,1025.8,6.0,5.0,16.6,21.4,No,No,2011,8,5,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-08-06,Brisbane,9.5,23.5,0.0,2.8,9.0,NE,20.0,WSW,NNE,6.0,6.0,73.0,49.0,1026.2,1021.4,1.0,4.0,15.4,21.9,No,No,2011,8,6,frio,quente,ameno,quente,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-08-07,Brisbane,13.9,24.8,0.0,2.8,7.3,NE,19.0,SW,NE,4.0,9.0,65.0,54.0,1020.9,1016.0,3.0,2.0,18.7,22.6,No,No,2011,8,7,ameno,quente,ameno,quente,ameno,ameno,seco,leve,médias horas de sol,alta,normal,parcialmente nublado
2011-08-08,Brisbane,12.9,23.9,0.0,4.0,10.1,W,31.0,W,WNW,13.0,9.0,61.0,31.0,1014.1,1009.2,6.0,2.0,18.6,23.4,No,No,2011,8,8,ameno,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-08-09,Brisbane,5.3,22.1,0.0,6.4,10.2,W,37.0,WNW,WNW,6.0,15.0,44.0,24.0,1012.5,1008.0,1.0,3.0,16.4,21.4,No,No,2011,8,9,frio,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,baixa,parcialmente nublado
2011-08-10,Brisbane,5.6,22.8,0.0,6.0,10.1,WNW,33.0,NNE,W,4.0,13.0,45.0,25.0,1012.4,1007.4,0.0,1.0,16.4,22.3,No,No,2011,8,10,frio,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,baixa,parcialmente nublado
2011-08-11,Brisbane,9.7,21.0,0.0,4.6,4.5,ENE,17.0,WSW,NE,6.0,9.0,59.0,53.0,1010.4,1006.6,6.0,7.0,13.2,19.0,No,No,2011,8,11,frio,quente,ameno,ameno,ameno,ameno,seco,leve,poucas horas de sol,normal,baixa,parcialmente nublado
2011-08-12,Brisbane,9.2,22.7,0.0,2.2,10.3,W,20.0,SW,WNW,6.0,4.0,53.0,25.0,1015.7,1013.6,0.0,1.0,15.1,22.6,No,No,2011,8,12,frio,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-08-13,Brisbane,9.1,22.5,0.0,4.0,10.8,ESE,22.0,WSW,ENE,7.0,11.0,59.0,48.0,1023.2,1020.4,1.0,3.0,15.9,21.1,No,No,2011,8,13,frio,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-08-14,Brisbane,11.0,22.4,0.0,4.0,7.3,WSW,20.0,SW,ENE,4.0,7.0,78.0,54.0,1025.1,1021.4,5.0,6.0,14.5,19.3,No,Yes,2011,8,14,ameno,quente,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-08-15,Brisbane,9.5,22.5,2.2,3.8,10.4,NE,19.0,SW,NE,6.0,7.0,74.0,45.0,1024.2,1019.5,1.0,3.0,14.4,20.9,Yes,No,2011,8,15,frio,quente,ameno,quente,tropical,ameno,moderada,leve,muitas horas de sol,alta,alta,parcialmente nublado
2011-08-16,Brisbane,10.5,23.6,0.0,4.0,10.5,E,24.0,SW,ENE,7.0,9.0,67.0,54.0,1021.6,1017.5,2.0,3.0,16.2,21.1,No,No,2011,8,16,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,alta,normal,parcialmente nublado
2011-08-17,Brisbane,11.4,21.8,0.0,4.0,4.9,ENE,22.0,SW,NE,4.0,6.0,70.0,60.0,1020.5,1017.8,3.0,6.0,16.3,19.1,No,No,2011,8,17,ameno,quente,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,normal,parcialmente nublado
2011-08-18,Brisbane,13.8,21.8,0.0,3.4,5.6,W,43.0,NE,W,4.0,17.0,81.0,34.0,1015.0,1012.3,6.0,1.0,16.2,21.3,No,No,2011,8,18,ameno,quente,ameno,quente,tropical,seca,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2011-08-19,Brisbane,6.0,21.4,0.0,4.6,10.8,W,33.0,WSW,WSW,9.0,11.0,42.0,33.0,1017.9,1014.6,1.0,2.0,16.1,21.1,No,No,2011,8,19,frio,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-08-20,Brisbane,8.7,22.2,0.0,5.2,7.8,S,26.0,SW,S,7.0,9.0,55.0,50.0,1021.6,1018.8,1.0,7.0,15.4,20.0,No,Yes,2011,8,20,frio,quente,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,normal,parcialmente nublado
2011-08-21,Brisbane,12.1,21.5,3.0,4.4,1.9,SE,37.0,SSW,SE,6.0,17.0,89.0,51.0,1026.4,1024.2,8.0,7.0,13.2,19.9,Yes,Yes,2011,8,21,ameno,quente,ameno,ameno,tropical,ameno,moderada,moderado,poucas horas de sol,alta,alta,parcialmente nublado
2011-08-22,Brisbane,12.4,21.2,8.0,5.8,8.3,SE,48.0,SW,SSE,6.0,20.0,70.0,49.0,1028.2,1026.1,6.0,5.0,16.0,20.3,Yes,Yes,2011,8,22,ameno,quente,ameno,quente,ameno,ameno,moderada,forte,médias horas de sol,alta,alta,parcialmente nublado
2011-08-23,Brisbane,13.9,21.6,15.2,3.2,6.6,ESE,44.0,SW,ESE,4.0,11.0,88.0,74.0,1026.9,1024.2,3.0,5.0,17.0,20.0,Yes,Yes,2011,8,23,ameno,quente,ameno,ameno,tropical,tropical,forte,forte,médias horas de sol,alta,alta,parcialmente nublado
2011-08-24,Brisbane,13.4,22.3,6.8,3.6,5.2,SSE,35.0,SSW,SE,6.0,15.0,66.0,55.0,1025.7,1022.7,7.0,7.0,17.8,20.6,Yes,No,2011,8,24,ameno,quente,ameno,quente,ameno,ameno,moderada,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-08-25,Brisbane,14.2,23.0,0.0,4.0,6.1,SSE,24.0,SW,ESE,7.0,9.0,61.0,64.0,1025.0,1022.4,7.0,4.0,19.0,21.2,No,No,2011,8,25,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-08-26,Brisbane,13.2,22.1,0.0,4.0,5.2,E,20.0,SW,E,6.0,13.0,69.0,65.0,1025.2,1021.7,1.0,7.0,19.3,21.6,No,Yes,2011,8,26,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-08-27,Brisbane,16.1,20.3,5.2,4.0,0.0,NE,22.0,E,ENE,7.0,7.0,94.0,93.0,1021.9,1015.7,8.0,8.0,17.9,18.9,Yes,Yes,2011,8,27,ameno,quente,ameno,ameno,tropical,tropical,moderada,moderado,poucas horas de sol,alta,normal,nublado
2011-08-28,Brisbane,15.4,24.9,23.6,2.0,8.4,W,20.0,WSW,ENE,7.0,6.0,69.0,56.0,1019.7,1016.5,5.0,4.0,19.4,22.5,Yes,No,2011,8,28,ameno,quente,ameno,quente,ameno,ameno,forte,moderado,médias horas de sol,alta,normal,parcialmente nublado
2011-08-29,Brisbane,13.7,25.4,0.0,2.6,10.2,E,19.0,SW,NE,4.0,7.0,73.0,54.0,1020.7,1017.3,1.0,3.0,19.0,24.2,No,No,2011,8,29,ameno,quente,ameno,quente,tropical,ameno,seco,leve,muitas horas de sol,alta,normal,parcialmente nublado
2011-08-30,Brisbane,15.9,22.5,0.0,3.6,2.8,NE,28.0,W,ENE,2.0,7.0,76.0,62.0,1020.8,1017.0,7.0,7.0,17.8,21.2,No,Yes,2011,8,30,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,poucas horas de sol,alta,normal,parcialmente nublado
2011-08-31,Brisbane,12.5,24.2,12.8,2.8,10.9,E,20.0,SW,ENE,7.0,9.0,80.0,52.0,1022.7,1019.4,1.0,1.0,16.1,22.3,Yes,No,2011,8,31,ameno,quente,ameno,quente,tropical,ameno,forte,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-09-01,Brisbane,12.8,23.9,0.0,3.6,10.8,E,22.0,SSW,NE,2.0,9.0,69.0,45.0,1024.0,1019.8,1.0,2.0,18.4,22.8,No,No,2011,9,1,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-09-02,Brisbane,13.1,23.8,0.0,3.6,9.9,ESE,31.0,SSW,ESE,4.0,13.0,69.0,54.0,1025.1,1022.9,1.0,5.0,19.4,20.6,No,No,2011,9,2,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-09-03,Brisbane,11.8,22.1,0.0,5.6,9.2,SE,30.0,SSW,ESE,6.0,11.0,58.0,40.0,1029.2,1026.0,3.0,6.0,18.3,21.4,No,No,2011,9,3,ameno,quente,ameno,quente,ameno,seca,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-09-04,Brisbane,12.6,21.6,0.0,5.8,8.3,SE,24.0,SSW,E,4.0,11.0,57.0,53.0,1029.0,1025.7,6.0,3.0,17.8,20.2,No,No,2011,9,4,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-09-05,Brisbane,13.4,22.5,0.4,3.8,9.2,E,33.0,SSW,E,4.0,15.0,72.0,42.0,1028.5,1024.6,3.0,2.0,18.7,21.4,No,No,2011,9,5,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-09-06,Brisbane,12.2,23.5,0.2,5.0,10.0,ENE,22.0,WSW,E,4.0,11.0,62.0,56.0,1024.6,1019.9,4.0,4.0,18.5,21.7,No,No,2011,9,6,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-09-07,Brisbane,12.6,25.3,0.0,3.4,10.6,ENE,22.0,SW,NE,7.0,9.0,73.0,43.0,1020.8,1017.4,1.0,1.0,18.8,24.2,No,No,2011,9,7,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,muitas horas de sol,alta,normal,parcialmente nublado
2011-09-08,Brisbane,12.7,25.2,0.0,4.8,11.0,ENE,26.0,W,NE,4.0,11.0,65.0,44.0,1020.6,1016.2,1.0,8.0,19.8,24.0,No,No,2011,9,8,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,alta,normal,nublado
2011-09-09,Brisbane,15.2,22.7,0.0,5.0,2.0,WNW,37.0,N,SW,7.0,7.0,67.0,80.0,1012.6,1008.4,6.0,7.0,19.7,14.5,No,Yes,2011,9,9,ameno,quente,ameno,ameno,ameno,tropical,seco,moderado,poucas horas de sol,normal,baixa,parcialmente nublado
