data,localidade,temp_min,temp_max,chuva_mm,evaporacao,horas_sol,vento_rajada_direcao,vento_rajada_velocidade,vento_direcao_9h,vento_direcao_15h,vento_veloc_9h,vento_veloc_15h,umidade_9h,umidade_15h,pressao_9h,pressao_15h,nuvem_9h,nuvem_15h,temp_9h,temp_15h,choveu_hoje,chove_amanha
21/11/2009,Adelaide,18.6,23.1,3.0,4.6,0.3,SE,43.0,E,W,6.0,9.0,81.0,75.0,1008.7,1006.9,4.0,4.0,19.5,21.7,Yes,Yes
22/11/2009,Adelaide,14.2,21.0,9.0,4.6,9.6,SW,44.0,SSW,W,17.0,24.0,72.0,57.0,1010.5,1015.6,4.0,4.0,16.0,20.0,Yes,No
23/11/2009,Adelaide,11.2,23.2,0.0,7.6,12.6,SW,41.0,S,SW,17.0,20.0,45.0,41.0,1026.7,1024.8,4.0,4.0,16.7,21.9,No,No
24/11/2009,Adelaide,11.2,26.8,0.0,5.0,11.9,SSE,43.0,NNW,WSW,6.0,24.0,41.0,40.0,1026.2,1022.0,4.0,4.0,17.8,24.3,No,No
25/11/2009,Adelaide,16.6,32.0,0.0,7.4,9.1,SSE,35.0,SE,W,9.0,13.0,45.0,29.0,1018.6,1013.9,4.0,4.0,23.2,30.8,No,Yes
26/11/2009,Adelaide,18.6,27.9,3.2,6.8,5.2,W,39.0,NE,W,11.0,24.0,74.0,43.0,1008.7,1005.4,4.0,4.0,21.1,26.9,Yes,No
27/11/2009,Adelaide,18.9,32.4,0.0,5.6,8.9,W,59.0,NE,SW,15.0,20.0,39.0,73.0,1005.9,1003.7,4.0,4.0,26.6,20.7,No,Yes
28/11/2009,Adelaide,13.2,20.3,15.0,4.6,3.7,WNW,74.0,WNW,WNW,26.0,33.0,70.0,58.0,1005.2,1002.6,4.0,4.0,15.8,19.1,Yes,Yes
29/11/2009,Adelaide,13.8,20.8,10.8,4.6,9.8,SW,56.0,S,SSW,19.0,24.0,64.0,55.0,1010.4,1011.6,4.0,4.0,17.8,19.6,Yes,No
30/11/2009,Adelaide,13.1,22.4,0.6,13.6,10.4,SSE,37.0,SSE,SSE,17.0,15.0,66.0,43.0,1017.9,1016.8,4.0,4.0,16.1,20.9,No,No
01/12/2009,Adelaide,12.7,26.1,0.0,6.0,13.6,WSW,31.0,S,SW,6.0,17.0,55.0,36.0,1020.4,1018.2,4.0,4.0,18.9,25.5,No,No
02/12/2009,Adelaide,13.7,32.9,0.0,6.2,12.5,N,31.0,NNE,W,15.0,11.0,22.0,14.0,1017.6,1014.4,4.0,4.0,25.7,31.9,No,No
03/12/2009,Adelaide,17.9,22.1,0.0,10.2,11.5,SSW,46.0,SSW,SW,17.0,24.0,64.0,40.0,1017.9,1019.8,4.0,4.0,18.6,21.6,No,No
04/12/2009,Adelaide,10.6,21.9,0.0,7.2,13.1,WSW,41.0,SW,WSW,9.0,20.0,51.0,42.0,1023.0,1020.5,4.0,4.0,15.9,20.8,No,No
05/12/2009,Adelaide,12.2,21.8,0.0,4.6,13.0,WSW,37.0,SW,WSW,13.0,17.0,56.0,48.0,1021.1,1020.0,4.0,4.0,17.0,21.5,No,No
06/12/2009,Adelaide,12.3,25.8,0.0,4.6,13.7,WSW,30.0,ENE,SW,6.0,17.0,56.0,42.0,1018.4,1015.5,4.0,4.0,18.5,23.0,No,No
07/12/2009,Adelaide,14.1,28.1,0.0,18.2,6.0,SSE,28.0,SSW,WNW,15.0,7.0,55.0,38.0,1014.7,1011.8,4.0,4.0,20.1,25.1,No,Yes
08/12/2009,Adelaide,14.0,20.7,5.6,4.0,9.7,WSW,46.0,SSW,SW,19.0,24.0,87.0,39.0,1013.2,1013.8,4.0,4.0,14.4,19.5,Yes,No
09/12/2009,Adelaide,10.3,23.0,0.0,7.0,9.3,NNW,39.0,NNW,WNW,7.0,24.0,58.0,35.0,1012.8,1010.9,4.0,4.0,16.4,22.3,No,Yes
10/12/2009,Adelaide,14.8,19.4,1.8,5.2,9.0,WSW,67.0,W,WSW,22.0,30.0,65.0,43.0,1010.8,1013.4,4.0,4.0,17.2,18.4,Yes,Yes
11/12/2009,Adelaide,11.6,21.2,2.6,5.4,13.0,SSW,39.0,SW,SW,11.0,17.0,50.0,35.0,1022.6,1022.5,4.0,4.0,16.2,20.1,Yes,No
12/12/2009,Adelaide,14.0,22.7,0.0,4.6,8.0,SW,35.0,SW,WSW,13.0,20.0,60.0,43.0,1023.7,1021.9,4.0,4.0,16.8,21.8,No,No
13/12/2009,Adelaide,12.6,26.2,0.0,4.6,12.1,SSE,35.0,WSW,WSW,7.0,22.0,55.0,45.0,1023.4,1019.8,4.0,4.0,17.9,24.6,No,No
14/12/2009,Adelaide,14.5,31.3,0.0,18.2,13.3,ESE,28.0,SSE,WSW,6.0,15.0,53.0,31.0,1021.1,1018.0,4.0,4.0,21.5,29.2,No,No
15/12/2009,Adelaide,21.1,38.2,0.0,9.2,11.6,WSW,41.0,NNE,WNW,15.0,15.0,19.0,10.0,1016.8,1013.7,4.0,4.0,29.9,37.5,No,No
16/12/2009,Adelaide,21.6,40.8,0.0,10.0,11.1,NNW,56.0,N,NW,15.0,28.0,15.0,11.0,1011.5,1008.0,4.0,4.0,32.5,40.4,No,Yes
17/12/2009,Adelaide,19.9,21.5,7.8,10.8,3.8,W,52.0,ESE,SSW,7.0,19.0,92.0,59.0,1010.6,1015.3,4.0,4.0,20.2,19.7,Yes,No
18/12/2009,Adelaide,11.6,22.2,0.2,4.0,13.3,SW,35.0,SW,SW,13.0,22.0,49.0,44.0,1023.0,1021.4,4.0,4.0,16.4,20.7,No,No
19/12/2009,Adelaide,16.3,25.0,0.0,4.6,8.2,WSW,39.0,SSW,SW,6.0,19.0,64.0,52.0,1023.1,1021.5,4.0,4.0,17.3,21.7,No,No
20/12/2009,Adelaide,13.0,29.8,0.0,4.6,11.5,W,24.0,N,SW,7.0,11.0,39.0,26.0,1020.0,1016.1,4.0,4.0,19.9,27.2,No,No
21/12/2009,Adelaide,16.0,30.9,0.0,18.8,13.0,SW,43.0,S,SW,6.0,28.0,26.0,29.0,1012.4,1010.5,4.0,4.0,25.0,29.1,No,No
22/12/2009,Adelaide,15.6,37.2,0.0,9.4,10.7,WSW,24.0,SW,WSW,6.0,15.0,26.0,15.0,1011.8,1009.2,4.0,4.0,24.6,34.7,No,No
23/12/2009,Adelaide,24.4,38.3,0.0,9.4,3.6,NW,52.0,N,NW,26.0,11.0,11.0,13.0,1006.9,1003.2,4.0,4.0,33.4,36.3,No,No
24/12/2009,Adelaide,21.7,24.8,0.2,8.0,4.9,WSW,46.0,WNW,S,13.0,19.0,72.0,57.0,1007.3,1009.5,4.0,4.0,22.5,22.0,No,No
25/12/2009,Adelaide,14.2,23.8,0.0,6.2,10.9,S,35.0,SE,SSE,9.0,17.0,48.0,34.0,1018.2,1016.7,4.0,4.0,17.4,23.4,No,No
26/12/2009,Adelaide,13.0,27.9,0.0,4.6,13.6,W,37.0,SSE,SE,4.0,7.0,52.0,37.0,1019.9,1016.8,4.0,4.0,18.1,26.1,No,No
27/12/2009,Adelaide,15.6,29.8,0.0,4.6,11.1,SW,33.0,SSW,WSW,4.0,17.0,56.0,25.0,1018.1,1015.7,4.0,4.0,20.6,28.6,No,No
28/12/2009,Adelaide,15.6,33.9,0.0,21.2,13.9,WSW,35.0,WSW,WSW,2.0,19.0,34.0,24.0,1018.9,1017.5,4.0,4.0,23.4,30.2,No,No
29/12/2009,Adelaide,19.1,35.6,0.0,9.6,13.1,W,31.0,WSW,WSW,7.0,15.0,28.0,19.0,1021.0,1018.1,4.0,4.0,25.1,34.8,No,No
30/12/2009,Adelaide,22.2,39.5,0.0,4.6,13.6,SW,33.0,NE,SW,13.0,24.0,18.0,9.0,1015.7,1011.1,4.0,4.0,32.3,38.2,No,No
31/12/2009,Adelaide,26.7,41.6,0.0,22.2,12.8,W,44.0,N,WNW,17.0,20.0,33.0,19.0,1009.1,1005.0,4.0,4.0,32.8,40.7,No,No
01/01/2010,Adelaide,17.6,28.1,0.0,4.6,8.6,WSW,41.0,SSE,WSW,7.0,15.0,57.0,45.0,1009.8,1008.3,4.0,4.0,21.3,27.0,No,No
02/01/2010,Adelaide,16.5,23.4,0.0,4.6,8.6,WSW,48.0,SSW,SW,17.0,26.0,46.0,42.0,1017.6,1017.1,4.0,4.0,18.1,23.0,No,No
03/01/2010,Adelaide,15.2,25.2,0.0,4.6,10.5,WSW,43.0,SSE,SW,11.0,24.0,50.0,40.0,1022.6,1019.0,4.0,4.0,17.3,22.3,No,No
05/01/2010,Adelaide,15.1,32.0,0.0,8.0,13.7,SSE,31.0,S,WSW,7.0,17.0,44.0,17.0,1016.0,1014.7,4.0,4.0,22.6,31.5,No,No
06/01/2010,Adelaide,15.7,33.6,0.0,8.8,13.7,SSE,31.0,WSW,,2.0,15.0,37.0,51.0,1017.6,1015.8,4.0,4.0,23.7,21.8,No,No
07/01/2010,Adelaide,16.6,35.1,0.0,9.6,13.7,ESE,31.0,E,W,4.0,20.0,21.0,10.0,1015.3,1012.6,4.0,4.0,27.4,34.4,No,No
08/01/2010,Adelaide,26.7,41.0,0.0,11.8,8.6,NNW,35.0,NNE,WSW,13.0,17.0,13.0,7.0,1013.8,1011.1,4.0,4.0,31.9,39.3,No,No
09/01/2010,Adelaide,21.6,41.3,0.0,4.6,8.6,ESE,41.0,WNW,SW,6.0,13.0,20.0,7.0,1013.8,1012.8,4.0,4.0,31.5,40.4,No,No
11/01/2010,Adelaide,28.9,42.8,0.0,36.0,10.3,N,57.0,NE,WNW,11.0,28.0,24.0,14.0,1008.7,1004.2,4.0,4.0,35.5,40.1,No,Yes
12/01/2010,Adelaide,20.7,22.9,5.0,11.2,1.6,SW,35.0,SW,S,15.0,15.0,95.0,60.0,1008.3,1011.6,4.0,4.0,20.9,21.4,Yes,Yes
13/01/2010,Adelaide,14.4,25.6,3.8,4.2,12.4,SE,35.0,S,SSE,9.0,15.0,47.0,33.0,1020.2,1017.6,4.0,4.0,19.3,25.2,Yes,No
14/01/2010,Adelaide,14.0,27.7,0.0,6.2,7.8,WSW,35.0,E,WSW,15.0,20.0,49.0,38.0,1020.9,1018.0,4.0,4.0,18.8,24.4,No,No
15/01/2010,Adelaide,15.1,31.8,0.0,7.8,8.6,W,28.0,WNW,W,7.0,13.0,51.0,19.0,1016.4,1013.1,4.0,4.0,20.9,29.5,No,No
16/01/2010,Adelaide,17.4,25.0,0.0,4.6,8.6,SSW,48.0,SSW,WSW,17.0,26.0,58.0,53.0,1013.2,1013.7,4.0,4.0,21.0,23.4,No,No
17/01/2010,Adelaide,15.6,22.3,0.0,4.6,10.6,SW,57.0,SSW,SW,15.0,31.0,63.0,33.0,1017.3,1016.9,4.0,4.0,17.7,20.7,No,No
18/01/2010,Adelaide,14.3,22.4,0.0,23.4,8.6,WSW,46.0,S,WSW,13.0,20.0,57.0,35.0,1018.4,1017.5,4.0,4.0,16.3,22.2,No,No
19/01/2010,Adelaide,11.2,26.8,0.0,7.0,12.8,W,28.0,SW,WSW,4.0,15.0,55.0,38.0,1018.1,1014.8,4.0,4.0,16.4,23.9,No,No
20/01/2010,Adelaide,15.5,32.1,0.0,6.8,10.4,WSW,31.0,NNE,WSW,9.0,17.0,38.0,14.0,1013.2,1011.7,4.0,4.0,22.0,31.3,No,No
21/01/2010,Adelaide,22.0,40.2,0.0,10.2,10.3,WNW,33.0,NE,WSW,15.0,7.0,27.0,10.0,1008.5,1005.6,4.0,4.0,28.6,37.6,No,No
22/01/2010,Adelaide,28.6,33.6,0.0,11.2,8.6,SW,48.0,NNE,SW,17.0,24.0,9.0,55.0,1002.6,1005.9,4.0,4.0,31.9,26.0,No,No
23/01/2010,Adelaide,17.6,27.7,0.0,4.6,8.6,W,37.0,S,SSE,13.0,11.0,56.0,38.0,1016.6,1014.7,4.0,4.0,19.3,25.2,No,No
24/01/2010,Adelaide,14.8,30.2,0.0,4.6,13.1,WSW,28.0,NW,WSW,9.0,15.0,56.0,37.0,1016.0,1012.9,4.0,4.0,20.1,27.0,No,No
25/01/2010,Adelaide,15.8,33.3,0.0,20.0,8.6,WNW,24.0,SW,W,6.0,15.0,44.0,18.0,1013.3,1009.7,4.0,4.0,22.2,32.5,No,No
26/01/2010,Adelaide,18.8,33.5,0.0,4.6,12.4,SE,31.0,SW,SE,13.0,9.0,35.0,20.0,1013.1,1011.7,4.0,4.0,24.5,32.2,No,No
27/01/2010,Adelaide,18.3,33.4,0.0,15.2,7.7,S,41.0,ENE,NW,7.0,19.0,55.0,32.0,1015.3,1012.2,4.0,4.0,22.4,32.1,No,No
28/01/2010,Adelaide,19.4,32.5,0.4,5.4,12.2,SSE,33.0,NE,SW,9.0,15.0,31.0,32.0,1009.9,1008.9,4.0,4.0,25.8,29.9,No,No
29/01/2010,Adelaide,14.7,28.3,0.0,8.8,8.6,SE,35.0,SSE,ESE,11.0,13.0,54.0,31.0,1016.5,1014.4,4.0,4.0,18.5,26.9,No,No
30/01/2010,Adelaide,18.3,36.1,0.0,4.6,8.6,WSW,31.0,E,W,11.0,11.0,33.0,15.0,1012.9,1009.2,4.0,4.0,24.5,34.2,No,No
31/01/2010,Adelaide,21.0,31.4,0.0,4.6,12.5,SSE,44.0,SW,WSW,13.0,28.0,42.0,40.0,1008.6,1009.3,4.0,4.0,25.4,28.9,No,No
01/02/2010,Adelaide,15.5,31.9,0.0,25.4,7.4,SE,30.0,SE,WSW,15.0,7.0,50.0,23.0,1015.5,1011.3,4.0,4.0,18.7,31.1,No,No
02/02/2010,Adelaide,18.7,33.9,0.0,7.4,4.2,ENE,39.0,SSW,SW,2.0,11.0,43.0,31.0,1010.6,1008.6,4.0,4.0,25.3,31.1,No,Yes
03/02/2010,Adelaide,21.5,34.3,3.0,6.2,2.3,NNE,26.0,NNE,W,2.0,17.0,63.0,39.0,1007.2,1004.9,4.0,4.0,24.6,31.7,Yes,No
04/02/2010,Adelaide,21.9,29.6,1.0,5.4,7.3,SW,52.0,SW,WSW,9.0,20.0,72.0,51.0,1008.7,1008.1,4.0,4.0,24.3,27.6,No,No
05/02/2010,Adelaide,15.4,24.4,0.0,7.2,12.8,SSE,43.0,SSE,SSE,19.0,19.0,50.0,30.0,1018.5,1018.1,4.0,4.0,18.0,23.1,No,No
07/02/2010,Adelaide,15.5,35.0,0.0,4.6,12.7,SW,33.0,NNE,WSW,2.0,15.0,35.0,17.0,1018.1,1016.9,4.0,4.0,24.2,33.0,No,No
08/02/2010,Adelaide,24.0,38.1,0.0,23.4,13.0,SE,39.0,NNE,WSW,9.0,19.0,36.0,24.0,1018.0,1016.0,4.0,4.0,32.4,37.4,No,No
09/02/2010,Adelaide,26.8,39.0,0.0,11.6,12.5,ESE,43.0,NE,SW,13.0,17.0,36.0,23.0,1017.4,1015.7,4.0,4.0,32.8,38.5,No,No
10/02/2010,Adelaide,26.0,38.6,0.0,10.6,11.9,ESE,33.0,N,WSW,2.0,17.0,36.0,28.0,1017.0,1013.9,4.0,4.0,31.4,36.8,No,No
11/02/2010,Adelaide,23.4,29.0,0.0,11.0,0.9,SE,33.0,NE,SSW,7.0,6.0,60.0,79.0,1013.0,1014.5,4.0,4.0,26.9,21.2,No,Yes
12/02/2010,Adelaide,17.2,28.8,1.6,1.6,11.4,SW,37.0,SE,WSW,9.0,24.0,63.0,45.0,1014.9,1011.8,4.0,4.0,20.1,27.2,Yes,No
13/02/2010,Adelaide,17.3,31.0,0.0,4.6,11.0,WSW,33.0,ENE,SW,4.0,17.0,56.0,33.0,1010.2,1007.4,4.0,4.0,22.6,29.6,No,No
14/02/2010,Adelaide,19.2,29.4,0.0,4.6,12.9,SSE,43.0,NNE,S,4.0,20.0,48.0,19.0,1010.2,1010.3,4.0,4.0,23.6,28.6,No,No
15/02/2010,Adelaide,18.2,26.1,0.0,22.6,9.8,SSE,39.0,S,S,15.0,20.0,66.0,51.0,1016.3,1015.4,4.0,4.0,20.3,24.9,No,No
16/02/2010,Adelaide,17.4,32.4,0.0,5.2,13.0,SW,31.0,N,SW,2.0,17.0,62.0,36.0,1015.9,1014.2,4.0,4.0,22.5,30.9,No,No
17/02/2010,Adelaide,20.3,31.8,0.0,8.0,12.8,SE,46.0,WSW,SSW,7.0,19.0,37.0,28.0,1017.2,1017.2,4.0,4.0,25.4,30.3,No,No
18/02/2010,Adelaide,19.5,32.8,0.0,9.8,12.8,ESE,37.0,SE,ESE,7.0,15.0,40.0,24.0,1021.2,1019.0,4.0,4.0,24.0,31.6,No,No
19/02/2010,Adelaide,18.5,36.6,0.0,11.4,12.5,SW,26.0,SSE,W,6.0,13.0,38.0,18.0,1018.8,1015.5,4.0,4.0,25.1,35.4,No,No
20/02/2010,Adelaide,23.1,36.5,0.0,4.6,6.9,NW,54.0,N,NNW,13.0,28.0,26.0,23.0,1012.0,1009.6,4.0,4.0,29.6,35.3,No,No
21/02/2010,Adelaide,20.4,26.2,0.0,4.6,9.8,SW,30.0,SW,WSW,9.0,13.0,70.0,51.0,1013.8,1012.4,4.0,4.0,21.4,26.0,No,No
22/02/2010,Adelaide,18.1,25.3,0.0,20.6,11.3,SW,41.0,WSW,SW,15.0,22.0,63.0,40.0,1016.3,1017.1,4.0,4.0,20.4,24.0,No,No
23/02/2010,Adelaide,14.8,27.2,0.0,6.4,12.4,ESE,41.0,SE,SE,11.0,9.0,47.0,22.0,1023.3,1020.4,4.0,4.0,16.7,25.2,No,No
24/02/2010,Adelaide,14.9,30.7,0.0,6.2,12.4,SE,44.0,NNW,WSW,2.0,17.0,49.0,25.0,1021.4,1019.6,4.0,4.0,20.5,28.4,No,No
25/02/2010,Adelaide,19.6,32.3,0.0,8.6,12.0,ESE,48.0,ENE,WSW,11.0,17.0,25.0,22.0,1021.6,1019.5,4.0,4.0,24.2,31.0,No,No
26/02/2010,Adelaide,18.6,36.2,0.0,7.8,11.9,SW,31.0,WSW,WSW,2.0,15.0,39.0,12.0,1017.9,1015.0,4.0,4.0,24.7,35.7,No,No
27/02/2010,Adelaide,18.5,29.4,0.0,4.6,12.4,SE,41.0,SE,SSE,17.0,20.0,57.0,32.0,1018.4,1017.0,4.0,4.0,21.5,28.4,No,No
28/02/2010,Adelaide,15.1,23.5,0.0,4.6,12.1,SE,50.0,SE,SSE,19.0,19.0,51.0,35.0,1021.5,1020.4,4.0,4.0,17.1,22.7,No,No
01/03/2010,Adelaide,13.6,22.7,0.0,23.4,11.4,ESE,52.0,SSE,SE,19.0,26.0,50.0,30.0,1023.6,1019.7,4.0,4.0,15.4,21.8,No,No
02/03/2010,Adelaide,13.1,27.5,0.0,7.2,12.1,SE,48.0,SE,SE,19.0,15.0,51.0,26.0,1020.4,1016.9,4.0,4.0,16.1,26.6,No,No
03/03/2010,Adelaide,16.1,30.3,0.0,6.2,12.1,ENE,35.0,SSW,WSW,4.0,20.0,47.0,23.0,1016.4,1012.3,4.0,4.0,22.2,29.7,No,No
04/03/2010,Adelaide,18.7,34.0,0.0,7.0,11.5,NNE,31.0,NW,WSW,6.0,13.0,39.0,23.0,1008.9,1005.7,4.0,4.0,23.8,31.5,No,No
05/03/2010,Adelaide,18.0,26.0,0.0,7.6,11.8,WNW,39.0,NNE,W,11.0,13.0,67.0,47.0,1006.6,1006.3,4.0,4.0,21.2,25.0,No,Yes
06/03/2010,Adelaide,16.3,24.5,1.6,4.6,5.9,NW,43.0,N,WNW,9.0,17.0,59.0,37.0,1010.1,1007.2,4.0,4.0,17.5,22.8,Yes,Yes
07/03/2010,Adelaide,13.8,23.9,6.6,4.6,6.0,E,37.0,ENE,ESE,13.0,17.0,56.0,44.0,1009.1,1006.8,4.0,4.0,17.0,23.1,Yes,No
08/03/2010,Adelaide,16.4,21.1,0.4,4.6,0.3,W,52.0,WSW,WSW,20.0,30.0,68.0,68.0,1008.3,1010.4,4.0,4.0,18.3,20.1,No,Yes
09/03/2010,Adelaide,14.3,22.0,1.6,16.4,7.8,SW,39.0,S,SW,11.0,20.0,75.0,36.0,1021.2,1022.5,4.0,4.0,16.8,21.6,Yes,No
10/03/2010,Adelaide,13.8,19.8,0.0,4.8,4.6,SE,33.0,S,SSE,6.0,13.0,54.0,41.0,1030.7,1030.7,4.0,4.0,15.7,18.9,No,No
11/03/2010,Adelaide,11.9,23.0,0.0,3.4,10.6,ESE,39.0,ESE,SE,13.0,17.0,61.0,31.0,1034.8,1031.4,4.0,4.0,15.1,21.9,No,No
12/03/2010,Adelaide,14.2,28.8,0.0,6.0,10.2,SE,43.0,NNE,E,9.0,17.0,49.0,27.0,1032.1,1029.3,4.0,4.0,20.4,27.5,No,No
13/03/2010,Adelaide,20.2,31.8,0.0,4.6,9.4,E,39.0,ENE,E,15.0,7.0,35.0,25.0,1029.3,1025.7,4.0,4.0,23.9,29.4,No,No
14/03/2010,Adelaide,22.4,28.9,0.0,4.6,1.7,NE,35.0,NE,SW,17.0,7.0,33.0,43.0,1024.1,1021.8,4.0,4.0,24.3,25.8,No,No
17/03/2010,Adelaide,20.6,36.0,0.0,6.6,3.9,NW,31.0,NE,W,7.0,17.0,41.0,18.0,1021.0,1019.5,4.0,4.0,25.0,34.7,No,No
18/03/2010,Adelaide,22.6,35.6,0.0,5.8,6.3,WNW,44.0,NE,WSW,9.0,26.0,41.0,32.0,1020.4,1017.1,4.0,4.0,25.6,31.9,No,Yes
19/03/2010,Adelaide,19.0,26.9,2.2,5.4,9.3,WSW,26.0,SSW,SW,11.0,11.0,88.0,58.0,1020.0,1019.2,4.0,4.0,20.8,25.1,Yes,No
20/03/2010,Adelaide,16.0,28.5,0.0,4.6,9.4,WSW,26.0,N,SW,9.0,15.0,74.0,38.0,1021.8,1019.9,4.0,4.0,18.6,26.8,No,No
21/03/2010,Adelaide,17.6,29.5,0.4,4.6,10.8,WSW,46.0,NNW,WSW,6.0,19.0,68.0,37.0,1023.5,1021.5,4.0,4.0,20.1,28.8,No,No
22/03/2010,Adelaide,12.8,23.9,0.0,14.8,10.9,WSW,30.0,ESE,WSW,9.0,15.0,62.0,44.0,1025.0,1022.6,4.0,4.0,16.1,22.9,No,No
23/03/2010,Adelaide,10.4,24.9,0.0,3.8,10.9,WSW,28.0,ESE,SW,7.0,9.0,58.0,37.0,1025.7,1023.4,4.0,4.0,15.5,24.0,No,No
25/03/2010,Adelaide,14.1,33.7,0.0,4.0,10.4,N,28.0,NE,NW,6.0,15.0,50.0,11.0,1019.3,1016.7,4.0,4.0,19.3,32.6,No,No
26/03/2010,Adelaide,14.8,33.3,0.0,6.0,6.9,WSW,28.0,S,SSW,2.0,13.0,37.0,34.0,1018.3,1016.2,4.0,4.0,21.9,27.7,No,No
27/03/2010,Adelaide,19.8,29.1,0.0,4.6,1.7,ENE,33.0,ESE,E,2.0,13.0,58.0,39.0,1017.5,1015.1,4.0,4.0,21.0,26.5,No,No
29/03/2010,Adelaide,18.1,24.2,6.0,9.2,9.5,WSW,41.0,SSW,SW,9.0,19.0,74.0,52.0,1016.6,1017.3,4.0,4.0,19.7,23.3,Yes,No
30/03/2010,Adelaide,13.5,24.2,0.0,4.6,10.1,ESE,30.0,SE,SE,9.0,15.0,71.0,36.0,1024.6,1022.3,4.0,4.0,16.5,23.5,No,No
31/03/2010,Adelaide,13.2,27.0,0.0,4.6,10.8,WSW,26.0,ENE,SW,9.0,9.0,50.0,31.0,1022.0,1018.9,4.0,4.0,18.1,26.5,No,No
02/04/2010,Adelaide,16.1,26.7,0.0,4.6,10.8,ESE,52.0,ESE,SE,9.0,9.0,54.0,33.0,1021.8,1019.2,4.0,4.0,17.7,26.0,No,No
03/04/2010,Adelaide,14.7,25.0,0.0,4.6,7.1,ESE,54.0,W,S,4.0,9.0,55.0,33.0,1022.4,1019.3,4.0,4.0,15.3,24.2,No,No
04/04/2010,Adelaide,15.2,28.4,0.0,4.6,8.7,SW,24.0,NNE,SW,11.0,15.0,35.0,28.0,1017.8,1013.9,4.0,4.0,22.1,27.2,No,No
05/04/2010,Adelaide,19.4,32.2,0.0,4.6,5.7,N,44.0,NE,WSW,7.0,13.0,34.0,19.0,1013.4,1008.5,4.0,4.0,23.4,30.5,No,Yes
06/04/2010,Adelaide,17.7,24.2,34.0,24.4,6.7,NE,35.0,N,W,9.0,20.0,95.0,58.0,1007.8,1006.4,4.0,4.0,18.1,22.5,Yes,No
07/04/2010,Adelaide,16.9,22.2,0.2,2.4,1.0,WNW,39.0,N,WNW,13.0,19.0,83.0,63.0,1012.2,1013.1,4.0,4.0,18.9,21.3,No,No
08/04/2010,Adelaide,16.9,24.5,0.0,2.2,8.0,E,39.0,SSE,SW,9.0,9.0,68.0,57.0,1020.3,1017.1,4.0,4.0,19.7,22.8,No,Yes
09/04/2010,Adelaide,17.6,22.9,6.0,3.8,1.9,ENE,35.0,NNE,SW,7.0,15.0,94.0,73.0,1011.7,1009.5,4.0,4.0,17.9,20.8,Yes,No
10/04/2010,Adelaide,15.3,22.7,0.4,4.6,7.9,WSW,50.0,W,WSW,15.0,19.0,77.0,66.0,1013.3,1011.0,4.0,4.0,18.5,21.0,No,No
11/04/2010,Adelaide,15.1,19.4,0.6,4.6,7.3,WSW,48.0,SW,SSW,22.0,15.0,58.0,48.0,1016.2,1016.6,4.0,4.0,17.1,18.0,No,No
12/04/2010,Adelaide,7.4,19.9,0.0,4.6,9.6,WSW,35.0,NNE,SW,2.0,20.0,56.0,44.0,1024.0,1022.2,4.0,4.0,13.3,19.2,No,No
13/04/2010,Adelaide,8.4,19.9,0.0,11.2,10.6,W,24.0,ESE,SSW,6.0,9.0,52.0,44.0,1028.1,1024.7,4.0,4.0,15.6,19.2,No,No
15/04/2010,Adelaide,9.7,22.9,0.0,2.4,10.8,E,26.0,ENE,WSW,9.0,17.0,54.0,45.0,1025.0,1022.3,4.0,4.0,17.6,21.9,No,No
16/04/2010,Adelaide,10.9,25.0,0.0,3.2,9.4,NW,28.0,NNE,SW,13.0,15.0,45.0,38.0,1022.2,1018.8,4.0,4.0,18.7,22.7,No,No
17/04/2010,Adelaide,14.0,28.5,0.0,4.6,6.4,NNE,30.0,NNE,WSW,9.0,9.0,29.0,30.0,1020.1,1017.3,4.0,4.0,22.7,25.9,No,No
18/04/2010,Adelaide,17.2,27.3,0.6,4.6,4.4,NNW,30.0,NE,NNW,17.0,13.0,46.0,28.0,1018.5,1016.0,4.0,4.0,22.4,26.5,No,No
19/04/2010,Adelaide,15.5,24.6,0.8,9.6,5.6,SW,20.0,NE,SW,9.0,9.0,86.0,58.0,1019.1,1016.8,4.0,4.0,18.1,23.3,No,No
21/04/2010,Adelaide,14.5,28.6,0.0,2.6,10.6,NW,24.0,N,SW,2.0,15.0,64.0,48.0,1019.5,1017.2,4.0,4.0,21.5,26.7,No,No
22/04/2010,Adelaide,16.7,30.2,0.0,3.2,10.6,NW,35.0,N,NNW,9.0,17.0,52.0,33.0,1019.9,1016.6,4.0,4.0,23.8,29.4,No,No
23/04/2010,Adelaide,20.4,26.0,0.0,4.4,1.0,NNE,30.0,NNW,NW,11.0,9.0,57.0,55.0,1016.6,1013.2,4.0,4.0,22.9,22.9,No,No
24/04/2010,Adelaide,17.4,21.2,0.0,4.6,4.2,WSW,52.0,W,WSW,17.0,22.0,75.0,59.0,1013.8,1012.4,4.0,4.0,17.6,18.7,No,Yes
25/04/2010,Adelaide,12.5,20.0,4.2,4.6,9.9,SW,33.0,S,WSW,9.0,15.0,76.0,52.0,1021.8,1022.3,4.0,4.0,16.2,19.7,Yes,No
26/04/2010,Adelaide,9.1,22.4,0.0,4.6,5.6,NNW,44.0,NNE,NNW,11.0,19.0,52.0,39.0,1023.5,1019.7,4.0,4.0,17.5,20.4,No,No
